datetime,inflow_temp,airtemp1day,airtemp2days,airtemp3days,airtemp4days,airtemp5days,airtemp6days,airtemp7days
2019-11-30,5.553958333,4.52744166666667,4.48002395833334,5.34536041666667,6.20986510416667,6.34143875,6.09065868055555,5.81721607142857
2019-12-01,5.137979167,2.94471666666667,3.73607916666667,3.96825486111111,4.74519947916667,5.55683541666667,5.77531840277778,5.64123839285714
2019-12-02,5.632895833,3.86898958333333,3.406853125,3.78038263888889,3.94343854166667,4.5699575,5.27552777777778,5.50298571428571
2019-12-03,4.933333333,3.86877659574468,3.868883089539,3.56082761524823,3.80248112810284,3.92850615248227,4.45309401595745,5.07456332320162
2019-12-04,4.1535,2.70859583333333,3.28868621453901,3.48212067080378,3.3477696697695,3.58370406914894,3.72518776595745,4.20387998986829
2019-12-05,4.172333333,3.36062291666667,3.034609375,3.31266511524823,3.4517462322695,3.35034031914894,3.54652387706856,3.67310707320162
2019-12-06,3.709625,4.70081666666667,4.03071979166667,3.59001180555556,3.65970300310284,3.70156031914894,3.57541971040189,3.71142284701115
2019-12-07,4.118,2.05624375,3.37853020833334,3.37256111111111,3.20656979166667,3.33901115248227,3.42734089095745,3.35839457320162
2019-12-08,1.917916667,0.352904166666667,1.20457395833333,2.36998819444445,2.617646875,2.63583666666667,2.84132665484634,2.98813564463019
2019-12-09,NA,3.65476666666667,2.00383541666667,2.02130486111111,2.6911828125,2.82507083333334,2.80565833333333,2.95753237082067
2019-12-10,6.045659574,9.01437083333333,6.33456875,4.34068055555556,3.76957135416667,3.95582041666667,3.85662083333333,3.69261726190476
2019-12-11,4.529916667,0.615275,4.81482291666667,4.4281375,3.40932916666667,3.13871208333333,3.39906284722222,3.39357142857143
2019-12-12,1.431875,-2.66808541666667,-1.02640520833334,2.32052013888889,2.65408177083333,2.19384625,2.1709125,2.53232738095238
2019-12-13,1.428208333,-0.775920833333333,-1.722003125,-0.942910416666668,1.54640989583333,1.96808125,1.69888506944444,1.74993630952381
2019-12-14,3.161916667,2.24408333333333,0.734081249999999,-0.399974305555558,-0.146161979166668,1.68594458333333,2.01408159722222,1.77677053571428
2019-12-15,4.708541667,6.14944583333333,4.19676458333333,2.53920277777778,1.23738072916666,1.11295958333333,2.42986145833333,2.60484791666667
2019-12-16,3.224916667,0.331145833333333,3.24029583333333,2.908225,1.98718854166667,1.05613375,0.982657291666665,2.13004494047619
2019-12-17,3.622638298,1.083375,0.707260416666667,2.52132222222222,2.4520125,1.80642583333333,1.06067395833333,0.997045535714284
2019-12-18,2.26825,-0.337383333333333,0.372995833333334,0.359045833333333,1.80664583333333,1.89413333333333,1.44912430555555,0.860951488095237
2019-12-19,0.280020833,-4.21298541666667,-2.275184375,-1.15566458333333,-0.783961979166667,0.602719583333332,0.876280208333332,0.640251488095237
2019-12-20,0.146625,-3.75304375,-3.98301458333333,-2.76780416666667,-1.805009375,-1.37777833333333,-0.123240972222223,0.214948214285713
2019-12-21,0.181208333,-1.98208333333333,-2.86756354166666,-3.3160375,-2.57137395833333,-1.84042416666667,-1.47849583333333,-0.388789880952381
2019-12-22,0.185208333,-0.579152083333333,-1.28061770833333,-2.10475972222222,-2.63181614583333,-2.17292958333333,-1.63021215277778,-1.3500181547619
2019-12-23,NA,1.1207625,0.270805208333334,-0.480157638888888,-1.29837916666667,-1.88130041666667,-1.62398090277778,-1.23721577380952
2019-12-24,1.568375,2.60329583333333,1.86202916666667,1.04830208333333,0.290705729166667,-0.518044166666667,-1.13386770833333,-1.02008422619048
2019-12-25,1.6345625,1.46447291666667,2.033884375,1.72951041666667,1.15234479166667,0.525459166666667,-0.187624652777777,-0.76267619047619
2019-12-26,2.367770833,3.85995416666667,2.66221354166667,2.64257430555556,2.26212135416667,1.69386666666667,1.08120833333333,0.390600892857144
2019-12-27,5.028916667,9.03057291666667,6.44526354166667,4.785,4.23957395833334,3.61581166666667,2.91665104166667,2.2168318452381
2019-12-28,6.015875,8.65339375,8.84198333333334,7.18130694444445,5.7520984375,5.12233791666667,4.45540868055556,3.73618571428572
2019-12-29,7.1145625,9.19054791666667,8.92197083333333,8.95817152777778,7.6836171875,6.43978833333334,5.80037291666667,5.13185714285714
2019-12-30,8.513791667,11.0656416666667,10.1280947916667,9.63652777777779,9.48503906250001,8.36002208333334,7.2107638888889,6.55255416666667
2019-12-31,7.680520833,6.59355,8.82959583333335,8.94991319444446,8.87578333333334,8.90674125000001,8.06561006944445,7.12259047619048
2020-01-01,4.909270833,3.18410208333333,4.88882604166666,6.94776458333334,7.50846041666667,7.73744708333334,7.95296805555556,7.36825178571429
2020-01-02,3.066916667,2.42779583333333,2.80594895833333,4.06848263888889,5.81777239583334,6.49232750000001,6.85250520833334,7.16365773809524
2020-01-03,5.65173913,7.97275,5.20027291666666,4.52821597222222,5.04454947916666,6.24876791666667,6.73906458333334,7.01254017857143
2020-01-04,7.8088125,10.4997458333333,9.23624791666665,6.96676388888888,6.02109843749999,6.13558874999999,6.95726423611111,7.27630476190476
2020-01-05,5.553291667,3.15164166666667,6.82569374999999,7.20804583333332,6.01298333333332,5.44720708333333,5.63826423611111,6.41360386904762
2020-01-06,3.569270833,2.5972375,2.87443958333334,5.41620833333332,6.05534374999999,5.32983416666666,4.97221215277777,5.20383184523809
2020-01-07,1.597979167,-1.0725375,0.76235,1.55878055555556,3.79402187499999,4.62976749999999,4.26277222222222,4.10867648809523
2020-01-08,0.8710625,-0.580797916666667,-0.826667708333333,0.314634027777778,1.0238859375,2.91905791666666,3.76133993055555,3.57083363095238
2020-01-09,0.335222222,-3.99352708333333,-2.2871625,-1.8822875,-0.762406249999999,0.0204033333333346,1.76696041666666,2.65350178571428
2020-01-10,0.963833333,2.6230625,-0.685232291666665,-0.650420833333332,-0.755949999999999,-0.0853124999999994,0.454179861111112,1.88926071428571
2020-01-11,6.802708333,13.4185354166667,8.02079895833335,4.01602361111112,2.86681822916668,2.07894708333334,2.16532881944445,2.30623065476191
2020-01-12,10.448875,15.6980333333333,14.558284375,10.5798770833333,6.93652604166667,5.43306125,4.34879479166667,4.09857232142857
2020-01-13,6.743958333,5.15669791666667,10.427365625,11.4244222222222,9.22408229166667,6.58056041666667,5.38700069444445,4.46420952380952
2020-01-14,6.394,5.90861875,5.53265833333333,8.92111666666666,10.0454713541667,8.56098958333333,6.46857013888889,5.46151755952381
2020-01-15,6.573,6.28929375,6.09895625,5.78487013888889,8.26316093749999,9.29423583333333,8.18237361111111,6.44295922619048
2020-01-16,6.518583333,7.84069166666667,7.06499270833334,6.67953472222222,6.29882552083333,8.17866708333333,9.05197847222222,8.1335619047619
2020-01-17,2.45025,-0.7397375,3.55047708333333,4.46341597222222,4.82471666666667,4.89111291666667,6.69226631944444,7.65316190476191
2020-01-18,0.5825625,-2.92928958333333,-1.83451354166666,1.39055486111111,2.61523958333333,3.27391541666667,3.5877125,5.31775833333333
2020-01-19,1.441416667,0.702235416666667,-1.11352708333333,-0.988930555555554,1.218475,2.23263875,2.84530208333333,3.17550148809524
2020-01-20,0.322291667,-4.35880833333333,-1.82828645833333,-2.1952875,-1.8314,0.103018333333335,1.13406423611111,1.81614345238095
2020-01-21,0.143833333,-5.91752708333333,-5.13816770833333,-3.19136666666666,-3.12584739583333,-2.64862541666666,-0.900405902777775,0.12669404761905
2020-01-22,0.140895833,-4.82009583333333,-5.36881145833333,-5.03214375,-3.59854895833333,-3.46469708333333,-3.01053715277778,-1.46036160714285
2020-01-23,NA,-1.44190416666667,-3.131,-4.05984236111111,-4.13458385416666,-3.16722,-3.12756493055555,-2.78644672619047
2020-01-24,0.19425,1.84125833333333,0.19967708333333,-1.47358055555556,-2.5845671875,-2.93941541666667,-2.33247361111111,-2.41773303571428
2020-01-25,3.429791667,5.93797916666667,3.88961875,2.11244444444444,0.379309375,-0.880057916666666,-1.45984965277778,-1.15098035714286
2020-01-26,3.815479167,1.97113125,3.95455520833334,3.25012291666667,2.07711614583333,0.69767375,-0.404859722222222,-0.969709523809523
2020-01-27,4.060666667,3.6641875,2.817659375,3.85776597222222,3.3536390625,2.39453041666667,1.19209270833333,0.176432738095239
2020-01-28,4.076354167,3.62718333333333,3.64568541666667,3.08750069444444,3.8001203125,3.40834791666667,2.59997256944444,1.53996279761905
2020-01-29,3.769541667,2.41930208333333,3.02324270833333,3.23689097222222,2.92045104166667,3.52395666666667,3.24350694444444,2.5741625
2020-01-30,1.82875,-1.40866666666667,0.50531770833333,1.54593958333333,2.0755015625,2.0546275,2.70185277777778,2.57891071428571
2020-01-31,2.476541667,1.37206458333333,-0.01830104166667,0.79423333333333,1.50247083333333,1.93481416666666,1.94086701388889,2.51188303571428
2020-02-01,2.400645833,0.694395833333333,1.03323020833333,0.219264583333331,0.769273958333331,1.34085583333333,1.72807777777778,1.76279970238095
2020-02-02,3.7176875,4.30558333333333,2.49998958333333,2.12401458333333,1.24084427083333,1.47653583333333,1.83497708333333,2.09629285714285
2020-02-03,5.752145833,12.7658270833333,8.53570520833332,5.92193541666665,4.78446770833332,3.54584083333332,3.35808437499999,3.39652708333333
2020-02-04,8.033958333,14.30096875,13.5333979166666,10.4574597222222,8.01669374999999,6.68776791666666,5.33836215277777,4.92135357142856
2020-02-05,8.234979167,7.59485625,10.9479125,11.5538840277778,9.74180885416666,7.93232624999999,6.83894930555555,5.66071845238095
2020-02-06,5.095369565,3.36114791666667,5.47800208333333,8.41899097222222,9.50569999999999,8.46567666666666,7.17046319444444,6.34212053571428
2020-02-07,6.675979167,6.69618125,5.02866458333334,5.88406180555556,7.98828854166667,8.94379624999999,8.17076076388888,7.10270863095238
2020-02-08,3.934,0.583229166666667,3.63970520833333,3.54685277777778,4.55885364583333,6.50727666666667,7.55036840277777,7.08682767857142
2020-02-09,3.739020833,1.58859375,1.08591145833333,2.95600138888889,3.05728802083333,3.96480166666667,5.68749618055556,6.69868630952381
2020-02-10,4.91625,5.51737708333333,3.55298541666667,2.56306666666667,3.5963453125,3.54930583333333,4.22356423611111,5.66319345238095
2020-02-11,6.663729167,8.34835,6.93286354166666,5.15144027777778,4.0093875,4.54674625,4.34914652777778,4.8128193452381
2020-02-12,5.6151875,3.42148125,5.884915625,5.76240277777778,4.71895052083333,3.89180625,4.35920208333333,4.21662291666667
2020-02-13,6.107145833,7.10218541666667,5.26183333333333,6.29067222222222,6.0973484375,5.1955975,4.42686944444444,4.7510568452381
2020-02-14,4.731,1.16471875,4.13345208333334,3.89612847222222,5.00918385416667,5.1108225,4.523784375,3.96084791666667
2020-02-15,0.784145833,-5.02122708333333,-1.92825416666667,1.08189236111111,1.66678958333333,3.00310166666667,3.42214756944444,3.16021130952381
2020-02-16,1.612083333,1.22419166666667,-1.89851770833333,-0.877438888888887,1.1174671875,1.57827,2.70661666666667,3.10815386904762
2020-02-17,3.4405,3.29302291666667,2.25860729166667,-0.168004166666663,0.165176562500002,1.55257833333334,1.86406215277778,2.79038898809524
2020-02-18,5.166645833,7.92207916666667,5.60755104166667,4.14643125,1.85451666666667,1.71655708333334,2.61416180555556,2.72949315476191
2020-02-19,6.2495,6.93123125,7.42665520833333,6.04877777777778,4.84263125,2.86985958333334,2.58566944444445,3.23088601190476
2020-02-20,NA,-0.8644,3.033415625,4.66297013888889,4.32048333333333,3.701225,2.24748298611111,2.09280238095238
2020-02-21,1.212583333,-3.02298125,-1.943690625,1.01461666666667,2.74148229166667,2.85179041666667,2.58052395833333,1.49455952380953
2020-02-22,0.982708333,-0.33054375,-1.6767625,-1.405975,0.6783265625,2.12707708333333,2.32140138888889,2.16465714285714
2020-02-23,1.761583333,2.24686041666667,0.958158333333335,-0.368888194444443,-0.492766145833333,0.992033333333334,2.14704097222222,2.31075267857143
2020-02-24,3.597520833,5.92887083333333,4.087865625,2.6150625,1.2055515625,0.79156125,1.81483958333333,2.68730238095238
2020-02-25,6.328895833,7.77001458333333,6.84944270833333,5.31524861111111,3.90380052083333,2.51844416666667,1.95463680555555,2.66557886904762
2020-02-26,7.849854167,8.94609791666667,8.35805625,7.54832777777778,6.2229609375,4.91226,3.58971979166667,2.95341696428571
2020-02-27,5.963145833,3.00730208333333,5.9767,6.57447152777778,6.41307135416667,5.57982916666667,4.59476701388889,3.50651726190476
2020-02-28,3.1034375,1.32601666666667,2.166659375,4.42647222222222,5.2623578125,5.39566041666667,4.87086041666667,4.12780267857143
2020-02-29,2.249354167,-0.7953,0.265358333333335,1.17933958333333,3.12102916666667,4.05082625,4.36383368055555,4.06140892857143
2020-03-01,1.559916667,0.14955625,-0.322871875,0.22675763888889,0.92189375,2.52673458333333,3.40061458333333,3.76179404761905
2020-03-02,NA,7.09362083333333,3.62158854166666,2.14929236111111,1.9434734375,2.15623916666667,3.28788229166667,3.9281869047619
2020-03-03,7.187416667,10.3795666666667,8.73659375000002,5.87424791666668,4.20686093750001,3.63069208333334,3.52679375,4.30098005952381
2020-03-04,7.750979167,10.7131770833333,10.546371875,9.39545486111111,7.08398020833333,5.50812416666667,4.81110625,4.55341994047619
2020-03-05,6.966645833,6.95144375,8.83231041666665,9.3480625,8.78445208333333,7.05747291666667,5.74867743055555,5.11686875
2020-03-06,5.845083333,5.65606041666667,6.30375208333334,7.77356041666666,8.42506197916667,8.15877375,6.82390416666667,5.73544642857143
2020-03-07,5.2615,4.29426666666667,4.97516354166667,5.63392361111111,6.90373697916666,7.59890291666667,7.51468923611111,6.46252738095238
2020-03-08,4.495020833,4.18920833333333,4.2417375,4.71317847222222,5.27274479166667,6.36083124999999,7.03062048611111,7.03962053571429
2020-03-09,6.8368125,10.8017125,7.49546041666667,6.42839583333333,6.23531197916667,6.37853833333333,7.10097812499999,7.56934791666667
2020-03-10,9.672333333,14.72989375,12.765803125,9.90693819444444,8.5037703125,7.93422833333333,7.77043090277778,8.19082321428571
2020-03-11,9.367479167,9.02673333333333,11.8783135416667,11.5194465277778,9.68688697916667,8.60836291666667,8.1163125,7.94990267857143
2020-03-12,8.439291667,8.0915,8.55911666666666,10.6160423611111,10.6624598958333,9.36780958333333,8.52221909722222,8.11276785714286
2020-03-13,11.0253125,13.7333541666667,10.9124270833334,10.2838625,11.3953703125,11.27663875,10.0954003472222,9.26666696428572
2020-03-14,9.1655,8.67542083333333,11.2043875,10.1667583333333,9.88175208333334,10.8513804166667,10.8431024305556,9.89254613095238
2020-03-15,6.844979167,3.33009791666667,6.002759375,8.57962430555557,8.45759322916668,8.57142125000001,9.59783333333334,9.76981607142858
2020-03-16,5.56725,2.99142708333333,3.1607625,4.99898194444444,7.18257500000001,7.36436000000001,7.64142222222223,8.65406101190477
2020-03-17,7.947229167,9.27071666666667,6.131071875,5.19741388888889,6.066915625,7.60020333333334,7.68208611111112,7.87417857142858
2020-03-18,7.945166667,6.5283,7.89950833333334,6.26348125,5.53013541666667,6.1591925,7.42155277777778,7.51725952380953
2020-03-19,NA,13.5088,10.01855,9.76927222222222,8.0748109375,7.12586833333333,7.38412708333333,8.29115952380953
2020-03-20,14.07808333,21.2337229166667,17.3712614583334,13.7569409722222,12.6353848958333,10.7065933333333,9.47717743055556,9.36264077380953
2020-03-21,12.21991667,11.0763729166667,16.1550479166667,15.2729652777778,13.0867989583334,12.3235825,10.7682232638889,9.70563392857144
2020-03-22,8.354354167,5.1527875,8.11458020833335,12.4876277777778,12.7429208333334,11.4999966666667,11.12845,9.96601815476192
2020-03-23,7.558458333,4.93859166666667,5.04568958333333,7.05591736111112,10.60036875,11.182055,10.4064291666667,10.2441845238095
2020-03-24,8.1535625,6.90105833333333,5.919825,5.66414583333333,7.01720260416668,9.86050666666668,10.4685555555556,9.90566190476191
2020-03-25,8.251708333,6.11842291666667,6.509740625,5.98602430555556,5.77771510416667,6.83744666666667,9.23682604166668,9.8471080357143
2020-03-26,8.671354167,7.71871666666667,6.91856979166667,6.91273263888889,6.41919739583333,6.16591541666667,6.98432500000001,9.01995327380953
2020-03-27,10.58875,11.7166895833333,9.71770312499999,8.51794305555555,8.11372187499999,7.47869583333333,7.09104444444444,7.66037708333333
2020-03-28,12.2845,12.8109208333333,12.2638052083333,10.7487756944444,9.59118749999999,9.05316166666665,8.36739999999999,7.90816964285713
2020-03-29,12.79152083,13.8322854166667,13.321603125,12.7866319444444,11.519653125,10.4394070833333,9.84968229166666,9.14809791666666
2020-03-30,12.7821875,14.7137958333333,14.273040625,13.7856673611111,13.2684229166667,12.1584816666667,11.1518052083333,10.5445556547619
2020-03-31,10.59779167,9.23757291666667,11.975684375,12.5945513888889,12.64864375,12.4622529166667,11.6716635416667,10.8783434523809
2020-04-01,8.897333333,6.09615833333333,7.666865625,10.0158423611111,10.969953125,11.3381466666667,11.4012371527778,10.875162797619
2020-04-02,8.994083333,7.78818958333333,6.94217395833333,7.70730694444444,9.45892916666666,10.3336004166667,10.7464871527778,10.8850875
2020-04-03,9.49225,11.1029458333333,9.44556770833331,8.32909791666665,8.55621666666666,9.78773249999999,10.4618246527778,10.7974098214286
2020-04-04,10.18902083,9.24939375,10.1761697916666,9.38017638888888,8.55917187499999,8.69485208333333,9.69800937499999,10.2886202380952
2020-04-05,11.27597917,11.6707166666667,10.4600552083333,10.6743520833333,9.95281145833333,9.18148083333333,9.19082951388889,9.97982470238095
2020-04-06,12.9206875,12.9699916666667,12.3203541666667,11.2967006944445,11.2482619791667,10.5562475,9.81289930555556,9.73070982142858
2020-04-07,12.62741667,14.0406229166667,13.5053072916667,12.8937770833334,11.98268125,11.8067341666667,11.1369767361111,10.4168598214286
2020-04-08,13.95733333,16.54945625,15.2950395833333,14.5200236111111,13.807696875,12.89603625,12.5971878472222,11.9101880952381
2020-04-09,13.33539583,12.7493270833333,14.6493916666666,14.44646875,14.0773494791667,13.5960229166667,12.8715847222222,12.6189220238095
2020-04-10,8.879804348,6.35464375,9.55198541666665,11.8844756944444,12.4235125,12.5328083333333,12.3891263888889,11.9405931547619
2020-04-11,8.721333333,7.91307291666667,7.13385833333334,9.00568124999999,10.891625,11.5214245833333,11.7628524305556,11.7496901785714
2020-04-12,10.32191667,11.55863125,9.73585208333333,8.60878263888889,9.64391874999999,11.02502625,11.5276256944444,11.7336779761905
2020-04-13,13.51177083,17.1428354166667,14.3507333333333,12.2048465277778,10.7422958333333,11.1437020833333,12.0446611111111,12.3297985119048
2020-04-14,11.57841667,8.96425625,13.0535458333333,12.5552409722222,11.3946989583333,10.3866879166667,10.7804611111111,11.6046032738095
2020-04-15,9.780553191,4.59446875,6.7793625,10.2338534722222,10.5650479166667,10.0346529166667,9.42131805555556,9.89674791666667
2020-04-16,9.186041667,5.64023958333333,5.11735416666667,6.39965486111111,9.08545000000001,9.58008625000001,9.30225069444445,8.88116398809524
2020-04-17,8.377604167,6.21026666666667,5.925253125,5.48165833333333,6.3523078125,8.51041333333334,9.01844965277778,8.8605386904762
2020-04-18,9.743958333,8.18177916666667,7.19602291666667,6.67742847222222,6.15668854166667,6.71820208333333,8.45564097222223,8.89892529761905
2020-04-19,8.7118125,7.40259166666667,7.79218541666667,7.26487916666667,6.85871927083334,6.40586916666667,6.83226701388889,8.30520535714286
2020-04-20,10.7404375,10.8967022222222,9.14964694444443,8.82702435185185,8.17283493055555,7.66631586111111,7.15434134259259,7.41290061507936
2020-04-21,10.53020833,11.4414895833333,11.1690959027777,9.91359449074072,9.48064065972221,8.8265658611111,8.29551148148147,7.76679109126983
2020-04-22,9.2688125,7.86474583333333,9.65311770833332,10.0676458796296,9.40138232638887,9.15746169444443,8.66626252314814,8.23397353174602
2020-04-23,9.681791667,9.33221041666667,8.598478125,9.5461486111111,9.88378701388888,9.38754794444443,9.18658648148147,8.76139793650793
2020-04-24,NA,11.0008895833333,10.16655,9.39928194444443,9.90983385416665,10.1072075277778,9.65643821759258,9.44577263888888
2020-04-25,11.34464583,11.10380625,11.0523479166667,10.47896875,9.82541302083333,10.1486283333333,10.2733073148148,9.86320507936507
2020-04-26,11.25,9.94630833333333,10.5250572916667,10.6836680555555,10.3458036458333,9.84959208333333,10.1149083333333,10.2265931746032
2020-04-27,10.01958333,8.27807291666667,9.112190625,9.7760625,10.0822692708333,9.9322575,9.58767222222222,9.85250327380951
2020-04-28,9.204145833,7.81732708333333,8.0477,8.68056944444444,9.28637864583333,9.62928083333333,9.57976909722222,9.33476577380952
2020-04-29,10.7093125,11.48509375,9.65121041666666,9.19349791666667,9.38170052083333,9.72612166666667,9.93858298611111,9.85195833333333
2020-04-30,12.54572917,14.53039375,13.00774375,11.2776048611111,10.527721875,10.4114391666667,10.5268336805556,10.5945559523809
2020-05-01,11.64010417,11.5827875,13.056590625,12.5327583333333,11.3539005208333,10.738735,10.6066638888889,10.6776842261905
2020-05-02,12.10989583,13.29623125,12.439509375,13.1364708333333,12.7236265625,11.7423666666667,11.164984375,10.990887797619
2020-05-03,13.07579167,16.8165833333333,15.0564072916666,13.8985340277778,14.0564989583333,13.5422179166667,12.5880694444444,11.9723556547619
2020-05-04,14.2245625,16.5342083333333,16.6753958333333,15.5490076388889,14.5574526041666,14.5520408333333,14.0408829861111,13.1518035714286
2020-05-05,11.75685417,9.69806041666667,13.116134375,14.3496173611111,14.0862708333333,13.5855741666667,13.7430440972222,13.4204797619048
2020-05-06,10.828,8.68800833333333,9.193034375,11.6400923611111,12.9342151041667,13.0066183333333,12.7693131944444,13.0208961309524
2020-05-07,10.69210417,9.64897083333333,9.16848958333333,9.34501319444444,11.1423119791667,12.27716625,12.4470104166667,12.32355
2020-05-08,11.04766667,11.8160979166667,10.732534375,10.0510256944445,9.96278437500001,11.2770691666667,12.2003215277778,12.3568800595238
2020-05-09,8.191916667,3.79480208333333,7.80545000000002,8.41995694444445,8.48696979166667,8.72918791666667,10.0300246527778,10.9995330357143
2020-05-10,8.548541667,7.57976458333333,5.68728333333333,7.73022152777779,8.20990885416667,8.30552875,8.53761736111112,9.6799875
2020-05-11,10.43770833,9.5494875,8.56462604166667,6.97468472222222,8.18503802083334,8.47782458333334,8.51285520833334,8.68217023809524
2020-05-12,9.832125,8.77757708333333,9.16353229166667,8.63560972222222,7.4254078125,8.30354583333334,8.52778333333334,8.55067261904762
2020-05-13,10.40808333,10.2908833333333,9.53423020833332,9.53931597222221,9.04942812499999,7.99850291666666,8.63476875,8.77965476190476
2020-05-14,11.99520833,13.47153125,11.8812072916666,10.8466638888889,10.5223697916667,9.93384874999999,8.91067430555555,9.32573482142857
2020-05-15,15.32975,19.7240645833333,16.5977979166667,14.4954930555555,13.0660140625,12.36270875,11.5655513888889,10.4554443452381
2020-05-16,17.0060625,19.4884458333333,19.6062552083333,17.5613472222222,15.74373125,14.3505004166666,13.5503315972222,12.6973934523809
2020-05-17,16.1250625,17.1177291666667,18.3030875,18.7767465277778,17.4504427083333,16.0185308333333,14.8117052083333,14.0599598214286
2020-05-18,14.93516667,15.1078229166667,16.1127760416667,17.2379993055556,17.859515625,16.98191875,15.8667461805556,14.8540077380952
2020-05-19,14.01691667,14.9068625,15.0073427083334,15.7108048611111,16.6552151041667,17.268985,16.6360760416667,15.7296199404762
2020-05-20,12.4329375,12.3242145833333,13.6155385416667,14.1129666666667,14.8641572916667,15.789015,16.4448565972222,16.0200958333333
2020-05-21,12.02208889,11.72195,12.0230822916667,12.9843423611111,13.5152125,14.2357158333333,15.1111708333333,15.7701556547619
2020-05-22,13.5328,15.6025604166667,13.6622552083333,13.2162416666667,13.638896875,13.9326820833333,14.4635232638889,15.1813693452381
2020-05-23,14.749,17.9399458333333,16.771253125,15.0881520833333,14.3971677083333,14.4991066666667,14.600559375,14.9601550595238
2020-05-24,14.63402083,16.4458041666667,17.192875,16.6627701388889,15.4275651041667,14.806895,14.82355625,14.8641657738095
2020-05-25,15.159,16.9577583333333,16.70178125,17.1145027777778,16.7365171875,15.73360375,15.1653722222222,15.1284422619048
2020-05-26,16.46464583,19.4012729166667,18.179515625,17.6016118055556,17.6861953125,17.2694683333333,16.3448819444444,15.7705008928571
2020-05-27,16.6536875,19.3222979166667,19.3617854166667,18.5604430555556,18.0317833333334,18.0134158333333,17.6116065972222,16.7702270833333
2020-05-28,17.89252083,22.0862583333333,20.704278125,20.2699430555556,19.441896875,18.8426783333333,18.6922229166667,18.2508425595238
2020-05-29,18.97254167,23.2335833333333,22.6599208333333,21.5473798611111,21.010853125,20.2002341666667,19.5744958333333,19.3409886904762
2020-05-30,18.3719375,19.539275,21.3864291666667,21.6197055555555,21.0453536458333,20.7165375,20.0900743055556,19.5694642857143
2020-05-31,16.40089583,16.0898958333333,17.8145854166667,19.6209180555555,20.237253125,20.0542620833333,19.9454305555556,19.5186202380952
2020-06-01,14.59285417,13.8129333333333,14.9514145833333,16.4807013888889,18.168921875,18.9523891666666,19.014040625,19.0693595238095
2020-06-02,15.0795625,16.4443854166667,15.128659375,15.4490715277778,16.4716223958333,17.8240145833333,18.5343885416667,18.6469470238095
2020-06-03,18.17872917,23.5575520833333,20.00096875,17.9382902777778,17.4761916666667,17.8888083333333,18.7796041666667,19.2519833333333
2020-06-04,19.64352083,22.668625,23.1130885416666,20.8901875,19.1208739583333,18.5146783333333,18.6854444444444,19.3351785714286
2020-06-05,18.5853125,20.6880833333333,21.6783541666667,22.3047534722222,20.8396614583333,19.4343158333333,18.8769125,18.9715357142857
2020-06-06,17.85033333,21.54834375,21.1182135416666,21.6350173611111,22.1156510416666,20.9813979166667,19.7866538194444,19.2585455357143
2020-06-07,17.4395,19.1116666666667,20.3300052083334,20.4493645833333,21.0041796875,21.5148541666667,20.6697760416667,19.6902270833333
2020-06-08,16.87310417,17.9818979166667,18.5467822916667,19.5473027777778,19.8324979166667,20.3997233333333,20.926028125,20.285793452381
2020-06-09,18.30608333,22.10474375,20.0433208333334,19.7327694444445,20.1866630208334,20.2869470833333,20.6838934027778,21.0944160714286
2020-06-10,20.39370833,24.9515791666667,23.5281614583334,21.6794069444445,21.037471875,21.13964625,21.0643857638889,21.2935627976191
2020-06-11,20.85089583,24.2112,24.5813895833334,23.7558409722222,22.3123552083334,21.6722175,21.651571875,21.5139306547619
2020-06-12,18.98897917,19.97243125,22.091815625,23.0450701388889,22.8099885416667,21.8443704166667,21.3889197916667,21.4116946428572
2020-06-13,17.24370833,16.66113125,18.31678125,20.2815875,21.4490854166667,21.5802170833333,20.9804972222222,20.7135214285714
2020-06-14,16.57175,16.2094645833333,16.4352979166666,17.6143423611111,19.2635567708333,20.40116125,20.6850916666667,20.2989211309524
2020-06-15,NA,16.5335729166667,16.37151875,16.46805625,17.34415,18.71756,19.7565631944444,20.0920175595238
2020-06-16,16.64558333,17.4909270833333,17.01225,16.7446548611111,16.7237739583333,17.3735054166667,18.5131211805556,19.4329008928571
2020-06-17,16.38802083,16.6806833333333,17.0858052083333,16.9017277777778,16.7286619791666,16.7151558333333,17.2580350694444,18.2513443452381
2020-06-18,17.13010417,19.1425875,17.9116354166666,17.7713993055555,17.4619427083333,17.2114470833333,17.1197277777778,17.5272568452381
2020-06-19,18.21625,19.6633729166667,19.4029802083334,18.4955479166667,18.2443927083333,17.90222875,17.6201013888889,17.4831056547619
2020-06-20,18.5218125,19.7221416666667,19.6927572916667,19.5093673611111,18.8021963541667,18.5399425,18.2055475694444,17.9203928571429
2020-06-21,19.07308333,20.6709125,20.1965270833334,20.0188090277778,19.7997536458333,19.1759395833333,18.8951041666667,18.5577425595238
2020-06-22,20.00966667,21.8421541666667,21.2565333333334,20.7450694444445,20.4746453125,20.20823375,19.6203086805556,19.3161113095238
2020-06-23,19.84358333,21.9409458333333,21.89155,21.4846708333333,21.0440385416667,20.7679054166667,20.4970190972222,19.9518282738095
2020-06-24,20.13320833,21.06848125,21.5047135416666,21.61719375,21.3806234375,21.0489270833333,20.8180013888889,20.5786565476191
2020-06-25,19.24210417,19.8894458333333,20.4789635416667,20.9662909722222,21.1852567708333,21.0823879166667,20.8556802083333,20.6853505952381
